id,full_text,source
807651734516469760,RT @DivinelyDaddy: @KylieJenner @kyliecosmetics I can't wait to get my shirts!!! 👅😍💘 https://t.co/S25hGklMyC,Twitter for iPhone
807648207786283008,LIVE https://t.co/8cz62Ks98V,Twitter for iPhone
807644868000366592,5 mins!!!!! https://t.co/6j9GGQEQhr,Twitter for iPhone
807495930396090368,RT @Stalkerjoel: @KylieJenner copped me some merch 😉💕 https://t.co/wNcVqSMBrq,Twitter for iPhone
807495786439131136,RT @TheRealLenaM: We drove from SF and it was well worth it 😍I was soo amazed at how cute it all was 💕 @emukai @KylieJenner @kyliecosmetics…,Twitter for iPhone
807256505850265600,"Check out all the @TheKylieShop merch that will be available on Saturday! 
https://t.co/T1tJV7d1z3",Buffer
807099456529145856,🎧🎧🎧🙌🏼🙌🏼🙌🏼 https://t.co/WYuP6olTHm,Twitter for iPhone
806938145627353088,MY POP UP SHOP OPENS TOMORROW @ the topanga mall 😩😩😩😩🤗  will I see u there ?!,Twitter for iPhone
806933204053540864,@ 3pm pst !!! Yes the minis and 4 piece set included !!,Twitter for iPhone
806933074831249408,Hey guys the holiday collection is back today 😋😋😋 https://t.co/ObiDG3J5sw,Twitter for iPhone
806601930579542016,I’m giving my app subscribers early access to the @TheKylieShop merch! Make sure you’re a subscriber! https://t.co/9OnFEVHQkX,Buffer
806390122442846208,RT @kristian_posada: I made my little Kylie inspired tree as soon as my holiday edition stuff came in 😍 @KylieJenner @kyliecosmetics https:…,Twitter for iPhone
806191491605557250,"Details on the bikini I wore in Miami in the latest #ShopTheSelfie! 
https://t.co/8uCoUEpz4b",Buffer
805884022417018880,"RT @cnicole52: It's here!!!!!!! Im so in love with everything, I have the best boyfriend ever 😻😻 @kyliecosmetics @KylieJenner https://t.co/…",Twitter for iPhone
805853215346462720,These tweets are fake. Thank u goodbye https://t.co/Jq8jJ9Uphc,Twitter for iPhone
805839397572767745,"Holiday gift guides are up on my app! Check out some really cute ideas for stocking stuffers! 🎅  
https://t.co/m6DKh6hBh4",Buffer
805472447474475008,RT @_maria___0: Best thing I've seen all day @kyliecosmetics @KylieJenner 😍😍😍😍😍 #December9th https://t.co/7dNd1K9D0x,Twitter for iPhone
805472303312031745,⏰⏰⏰ https://t.co/uchKEMrzSo,Twitter for iPhone
805459904534368257,"#ICYMI: The best highlights from my app this week, like my @KylieCosmetics x @FiatUSA giveaway! 
https://t.co/r7qqYgmvuT",Buffer
805276377343635456,I can't wait to get my tree up for xmas😍😍😍😍🎄,Twitter for iPhone
805088206731509760,"Check out this recap of my best Snaps this week! 
https://t.co/wksfqR7WBF",Buffer
804867871658512384,Such an honor to be nominated for @dosomething's #CelebsGoneGood list! You can help me out by voting here: https://t.co/XdXpuuaAc9,Twitter for iPhone
804796998142394368,"@mamasbbg the tweets are fake, Nicole. Get it together",Twitter for iPhone
804757029810270208,.@KylieCosmetics + @FIATUSA = my biggest giveaway ever!!! 🚗🚗🚗 Click to enter! https://t.co/UPISFETqAR,Buffer
804724353044795392,"All my outfit details from T’s bday party in Vegas in the latest #ShopTheSelfie! 
https://t.co/3S0ZkWWL0X",Buffer
804517239852412929,@_carol74 @ingoodco you guys..  they're fake tweets ..,Twitter for iPhone
804504726142205953,Fake as fuck stop it @ingoodco ..  unprofessional https://t.co/fPI7HWVBB0,Twitter for iPhone
804503318579949568,This is a fake ass tweet to get some publicity. https://t.co/8iimFwjbmj,Twitter for iPhone
804361988046516224,"@KylieCosmetics + @FIATUSA = my biggest giveaway ever!!! 🚗🚗🚗 Click to enter! 
https://t.co/UPISFETqAR",Buffer
804037794867904518,"5 easy steps to create a sexy, yet subtle #Kyshadow bronze cut crease! 
https://t.co/1po6X6UC82",Buffer
803823069282369537,"RT @Aliboo83: @kyliecosmetics ~Tree almost decorated and I was pleased with my addition this year! Thank you, @KylieJenner, for everything…",Twitter for iPhone
803690544237047809,How cute is this one-piece? Check out how to buy the same one I’m wearing! https://t.co/i04jL6NtIR,Buffer
803669957787545600,Our first book REBELS: CITY OF INDRA is now available in paperback! https://t.co/sS8c4kYzKl https://t.co/AgiUP7HMU3,Twitter Web Client
803364703670038528,RT @lexandlivia: Time of the Twins is on sale today at Barnes and Noble! https://t.co/m3dTmXSg73 #CyberMonday https://t.co/zq8gwLAkq3,Twitter for iPhone
803334548729708544,Cyber Monday shopping? Get our new book #TimeoftheTwins on sale today at Amazon https://t.co/v5vrOTVMjb #CyberMonday https://t.co/ltm2oMmHdV,Twitter Web Client
803314298323959808,"Take this quiz to find out the best @KylieCosmetics #LipKit for your personality! 
https://t.co/c6x8vrwsbX",Buffer
803299051584110592,Lmfaoooooooooooo https://t.co/J9OjTDVPHm,Twitter for iPhone
803119692382486528,We are live on https://t.co/8rHgnyjq1A with 20% off!!!,Twitter for iPhone
803026525566091264,I really wanted to participate in cyber Monday for you guys! 20% off everything 😩 I'm so excited!!! https://t.co/S23nOnrZtc,Twitter for iPhone
803026367700832256,20% off EVERYTHING on https://t.co/bDaiohhXCV starting at 9pm pst &amp; Midnight eastern time! #cybermonday,Twitter for iPhone
802964992873988096,RT @kyjennerworld: @KylieJenner @kyliecosmetics i am obsessed with the shades and angel got so many compliments! thank you! https://t.co/bs…,Twitter for iPhone
802920356516425728,"#ICYMI the best highlights from my app this week! 
https://t.co/k8Rw950kwE",Buffer
802692240950689792,RT @jalaiyaaaa15: HOW HAPPY AM I??????? VERY!!!! @kyliecosmetics has the best matte liquid lipsticks😻 thank you @KylieJenner #kyliecosmetic…,Twitter for iPhone
802575927599308800,"Check out this recap of my best Snaps this week! 
https://t.co/GYeN7SE1fc",Buffer
802324184588111872,RT @KendallandKylie: our black friday sale starts now! shop 40%-60% off 40+ styles at https://t.co/WNMj7A3Wcg https://t.co/HMc5PMcumf,Twitter for iPhone
802226095756103680,"Shop my closet for a great cause! My latest eBay auction is live now! 
https://t.co/Zc8tfw4N48",Buffer
802201903488585728,"Also if you order candy, koko, poise, or exposed lip kit you get a free matching lip gloss!!! Yay https://t.co/ObiDG3J5sw",Twitter for iPhone
802201463812341760,Hey Black Friday 🤗 the store just opened! Free stocking with every purchase over $100! https://t.co/8rHgnyjq1A,Twitter for iPhone
801942560570621952,RT @janisonnn: When you use @KylieJenner candied yams recipe and it turns out bomb https://t.co/35QaWBr9Bi,Twitter for iPhone
801904355913842688,RT @RileyJennerr: @KylieJenner #cookingwithkylie super excited to eat these!! https://t.co/IIe00n0Cmt,Twitter for iPhone
801836024863264770,"So grateful for Kenny this Thanksgiving. Cute #TBT pic of us!!! 
https://t.co/zvZfoIe7RU",Buffer
801835350058500096,RT @killa_jax: @KylieJenner I made your sweet potatoes!! So excited!! Love your app! 😍😁🎉😽🙌🏻👏🏻👌🏻 https://t.co/AWR4xmQJRR,Twitter for iPhone
801832253210824704,RT @premadonna87: I'm wearing dolce by @KylieJenner I'm in love with this color 🙌🏾 https://t.co/2LKSphWBQD,Twitter for iPhone
801531989446668288,RT @KendallNKardash: Kylie Has the Most Viewed Video On Instagram!! @KylieJenner https://t.co/x4FipGXPc5,Twitter for iPhone
801495228704288768,Our #KendallKylieGame stickers are in iMessage now! https://t.co/TeYXVcdBkz https://t.co/4SqOKU5MS9,Twitter for iPhone
801488492622708736,"Here’s how to wear my @KylieCosmetics Leo #LipKit! 💋 
https://t.co/BWZ2sirICG",Buffer
801474454513598464,"Did you pick up our new book #timeofthetwins yet? Available @ Amazon, Barnes and Noble + get a signed copy here: https://t.co/PAohVWuAis https://t.co/IUmOMIvwVo",Twitter Web Client
801314436841701377,"RT @lilyp00ps: Guys, I know I'm like super late to the game but I just tried the @KylieJenner lip kit for the first time. AMAZING!!!! 💋 #ma…",Twitter for iPhone
801268647935098880,The video is on my app!!! https://t.co/K9shMdgstm,Twitter for iPhone
801147488002375680,"Protect your makeup this Thanksgiving with accessories in all-new #TheNEEEEED 
https://t.co/vt7XgkSzd1",Buffer
800967857093767168,Ehh probs me https://t.co/3CbX8iV5JG,Twitter for iPhone
800912015606677504,Going live on my app right now!,Twitter for iPhone
800895966672887808,Going live on my Facebook in a few minutes!! Just finishing up our interview with E! #TimeoftheTwins https://t.co/sTl7Nmum43 https://t.co/L5YXMKPMLm,Twitter for iPhone
800877954049798144,Can't believe all the traffic still on the site. https://t.co/8rHgnyjq1A,Twitter for iPhone
800877735350452224,Wow u are amazing !!!! Thank u https://t.co/CZzib6Ti34,Twitter for iPhone
800876542389678080,You've made my makeup dreams come true 💄 thank you,Twitter for iPhone
800876435074215936,This has been an amazing learning experience &amp; it's been so fun &amp; a blessing starting this from the ground up w you guys,Twitter for iPhone
800876091170648067,I do this all for you guys! Just want to come out with the best quality products &amp; keep u guys surprised!,Twitter for iPhone
800875610939604993,Cried today. Can't believe your love for @kyliecosmetics!,Twitter for iPhone
800862487880953856,Going live on my Facebook page with @KendallJenner at 6.30pm pst to celebrate the launch of our new book! see you there.,Twitter Web Client
800833692767645696,Join me and @kendalljenner over on our Facebook pages at 6.30pm pst for our Facebook Live book launch party!! #TimeoftheTwins,Twitter Web Client
800804725247442944,5 mins!!!!! https://t.co/bDaiohhXCV,Twitter for iPhone
800792969900982272,THE HOLIDAY COLLECTION DROPS IN 1 hour !!!!!!!! https://t.co/8rHgnyjq1A,Twitter for iPhone
800770277458251776,"Need a good recipe for Thanksgiving? Watch me cook my infamous candied yams on #CookingWithKylie 
https://t.co/xre6dtA7fS",Buffer
800542434039996416,Fake Kylie lip kits &lt; https://t.co/wJO3iATNLz,Twitter for iPhone
800528767726686208,Who's prepared for the holiday collection launch tomorrow? 😋,Twitter for iPhone
800501096372310016,Norman ! https://t.co/wOJ2IAA8lc,Twitter for iPhone
800500998556913665,2 puppies. I'll be keeping them both :) https://t.co/vvZ7SuOr58,Twitter for iPhone
800500557228060672,No names yet! I'm trying to learn their personalities https://t.co/l5XmEUaXOG,Twitter for iPhone
800500088191664128,Yes ☺️ they r so cute this has been an amazing experience https://t.co/lp2dQvRFrR,Twitter for iPhone
800499837011521536,Yes I knew but I just wasn't planning on breeding my dogs. It only takes one time people lol https://t.co/HE9JNLHJOH,Twitter for iPhone
800499080312995840,For those asking.. I was planning on going to AMA this year but Bambi went into labor 😩 so I'm here taking care of puppies,Twitter for iPhone
800498327808712704,RT @SlayStella: It's getting real @WestfieldTOP! 💋@KylieJenner  @kyliecosmetics https://t.co/5AQy1r4oW7,Twitter for iPhone
800390254494482433,"Is Kim a manager in training? Watch a sneak peek of an all-new #KUWTK tonight @ 9/8c on E! 
https://t.co/kL2CuJa26u",Buffer
800389068995428352,💎 https://t.co/0WbhOs1fH6,Twitter for iPhone
800063342261829632,"Check out this recap of my best Snaps this week! 
https://t.co/NSBUHkSRmG",Buffer
799998545906388992,RT @lexandlivia: Make sure you order a signed copy of #TimeoftheTwins here and submit your questions for the Facebook Live signing! https:/…,Twitter for iPhone
799998536121094144,"RT @lexandlivia: Kendall + Kylie are celebrating #TimeoftheTwins with a Facebook Live launch party! Mon Nov 21, 6.30pm followed by a livest…",Twitter for iPhone
799855049488764928,Put her onnn 😩😍 https://t.co/8Bu7XWYlhf,Twitter for iPhone
799774189154467840,You can order signed copies of #TimeoftheTwins and send in your questions for us to answer during the live signing! https://t.co/PAohVWuAis,Twitter Web Client
799773958916567040,We're celebrating our #TimeoftheTwins book launch with a Facebook Live signing Mon @ 6:30pm PST &amp; then right after on our apps! https://t.co/i77nFMwam1,Twitter Web Client
799733670797971456,https://t.co/NOY2blCpjp https://t.co/8HAxUw3A66,Twitter for iPhone
799663741537255424,"Obsessed with sheer tops RN! See my faves in all-new #TheNEEEEED 
https://t.co/HEN0RPjnFg",Buffer
799449449743327232,😢 thank u lol https://t.co/gwzqI1zrVa,Twitter for iPhone
799374056751411200,Koko Kollection LIVE https://t.co/bDaiohhXCV,Twitter for iPhone
799318456126406656,Love my new co-ord from https://t.co/fkcQEhUT8a @OfficialPLT https://t.co/eOUcBHn13r,Twitter for iPhone
799304405338075136,"#TBT: How cute was I at 3 months old?! 👶🏻  
https://t.co/TjtQ3WnlVv",Buffer
799130350182023168,Thanks 🤗 https://t.co/cWUtpdIiHy,Twitter for iPhone
799123489349210112,Putting up prices tomorrow! https://t.co/zODOwodXLg,Twitter for iPhone
799110487594016768,Thank you 🤗 https://t.co/5rvJziz9PC,Twitter for iPhone
799110487560437760,Thank u babe I've been working hard 💋 https://t.co/pGb6yZIaMK,Twitter for iPhone
799108671896551424,RT @awksnicole: @KylieJenner &amp; to think I didn't want anything for Christmas this year. NEVERMIND @kyliecosmetics CAME THROUGH,Twitter for iPhone
799108035561955328,RT @__spideypants: Am I the only one shook AF right now ? Did you not see @KylieJenner holiday line ? https://t.co/wFytATCRpy,Twitter for iPhone
798966415399256067,Check out some edgy items my @LexAndLivia character would totally wear! #TimeOfTheTwins https://t.co/qB9WJziCLV,Buffer
798944956681330688,"Recapping our first book, Rebels, in 90 seconds! @lexandlivia  https://t.co/PonGwQTkML",Twitter Web Client
798637556879372288,U guys the Koko Kollection is back this Thursday at 2pm pst!!!,Twitter for iPhone
798632486007771137,"Our new book #timeofthetwins is out NOW! At Amazon, Barnes &amp; Noble and your local bookstore! https://t.co/Z2jmIip5SZ https://t.co/d296bLfkl5",Twitter Web Client
798621673712861185,It's almost my baes bday 🎉,Twitter for iPhone
798609064162947072,I’ve been really into bright shoes lately. They’re so fun. Shop some of my faves!!! https://t.co/jY9HbXKLGG,Buffer
798561459881902080,Who wants to know what's inside 😋 revealing tomorrow @kyliecosmetics ☃ https://t.co/h3sv5Rotvi,Twitter for iPhone
798338596532957184,RT @briitttt_xo: Recieved this pretty little gem today ✨ obsessed is an understatement! @khloekardashian @KylieJenner https://t.co/b22RGQN1…,Twitter for iPhone
798301554990141440,"Our new @lexandlivia book #TimeoftheTwins launches tomorrow on https://t.co/egviTYouma, https://t.co/sYHelqY3Om and in all good bookstores! https://t.co/m0kkzxRpgd",Twitter for iPhone
798272070433927169,Love seeing everyone start to receive their Koko kollections 💋,Twitter for iPhone
798197080376242178,I’m so excited about this contest with @KhloeKardashian’s #KokoKollection! Enter now!!! https://t.co/qRHrB8w1Iq,Buffer
797991201068584960,RT @DashDolls831: @KylieJenner I love the incredible quality of ur products I love how you take the time to perfect it I respect that @khlo…,Twitter for iPhone
797990649513398274,RT @Im_dulce: I think I'm addicted to liquid lipsticks. And I'm totally okay with it.🙂❤️ @KylieJenner @kyliecosmetics https://t.co/ZoTTJC1h…,Twitter for iPhone
797862852505833473,There’s a fun @KylieCosmetics surprise for my subscribers coming tomorrow! Make sure you’re one of them! https://t.co/8CjtiQT9tt,Buffer
797684341002248193,"RT @Kenna_Mariebb: My #Kokocollection arrived today. I love it, it's so beautiful. 😍😍😍 @KylieJenner @kyliecosmetics @khloekardashian #inlov…",Twitter for iPhone
797493917071659008,"Check out how I wear my @GoodAmerican jeans. Hint, I keep it classic! 
https://t.co/kBfaT4l5vS",Buffer
797154686193242112,"I’m so excited https://t.co/D0Yrwo5SI0 is live! Check it out for fun stuff about our new book that’s out on 11/15! 
https://t.co/81PQa8HvJw",Buffer
